varx,varx_ig,varx_lrp,infoshap,clue
1.6480322375672225,0.28465419495090344,0.29218618655586165,2.257365890280376,9.600906728858655
4.904708832602369,1.6475938421245102,8.509689640630977,1.5798836975257116,14.625502796062328
1.4556743976447155,2.0354767102031226,0.32204906017621626,1.0099954937946842,8.408617563929079
2.019129567971316,0.4014400443673272,0.41078892216630486,1.7187340909468805,9.34557899285113
4.231905256365847,9.075575812973755,0.6364031711260519,1.7284851110808657,16.220616494307123
2.257145279221108,0.24875675061568286,2.814986868151431,1.0243622388303464,8.63188683257936
8.86837800543938,3.1320067866636134,113.78147734032396,1.181126988841406,8.401191685315679
4.0881010461084735,1.5154765955219034,13.455731144144233,1.7844874988120414,13.81221959053953
2.002445309487245,0.7716378178861432,0.4770074090253204,1.118292428574889,10.005135781967976
1.9551252122918599,0.18671408288945088,0.07864569617898448,2.131057220301215,8.639601996157701
3.8180631387328487,2.420140865817783,3.2056283963357486,1.0306648960221105,9.52824884676505
2.4023245191976446,2.796299936066395,3.1375808106604866,0.9068954367313162,8.440370592005797
2.989120032184168,2.432907230223774,2.4686631884390144,1.6544682818565686,17.48713480209992
2.7013082279513307,1.3262314420531218,7.799279222956286,1.6547342313282403,9.529702323537633
6.014511431838432,3.0949190659087873,65.81680607008585,3.1592009945049395,8.474457829280798
3.347544328245841,2.4801217677305742,10.338299254928696,0.9613503446582744,14.347265911554313
2.0372903700147975,0.7420276510270232,0.42065792965583015,1.2309627909614973,8.946143070093406
2.6709511770278698,1.5042009831171872,0.5183743986949217,1.6531188617945942,10.084474587920777
3.045412549779014,1.4880128489581381,20669.103340969614,0.8128646525891008,10.451093130852078
7.035701293654179,4.736322522676967,13.670809170510045,1.7081338121871446,8.801209983636733
1.8057195462006843,1.571418169241374,1.8801182633248488,1.1697409424935576,8.506496031775683
2.0188452592360573,0.479009367132902,1.2232790602959087,4.129723489550974,11.119820519359198
2.4942447853836063,0.43232363593853473,0.7041187110247141,1.2664090765828404,11.779104722146569
1.190976709645017,0.7347065415518317,0.21328189881480003,2.233840077364556,9.78509423511187
4.627039667660287,1.7923035291137464,34.70618072856915,2.1763905962188868,9.884957375153624
3.3610708025205214,0.2226911542936471,0.12420705273771106,2.443058021204277,10.228829397193142
2.01689540274905,0.33505090668325443,0.13072265039051634,1.171402560665891,8.572238782274617
4.0274253412288985,1.0890246999944682,13224.301875857724,1.0441250183638742,8.42105499903612
2.4515438574807655,0.49132960759837074,1.3992318716566117,0.6344189318261945,9.189736353243209
1.5612037022598224,0.8988405366080782,2.5019133936960762,0.6628206426140845,9.849421656165786
2.7545090721632524,2.487248170858234,1.1753050810047856,2.742809620175744,9.090545068220308
2.1756887060156966,1.1499670191037143,971.3400843826851,1.909141882559028,9.383801900282121
7.20043470641539,3.199792642695292,83.42886355565219,3.7994170173100077,14.040684053318865
2.523953643973702,0.7581698140222252,1.1670467135703804,1.5779601558879188,10.663943534647316
3.436225346280536,1.0359834569342947,4614.842129422766,1.7581777235466542,10.246463854065265
2.515030009467726,0.12811322309252898,0.7845452258178861,2.1618096052159554,9.95357557367493
1.3435330893841773,0.2664270594752561,0.2788924353609145,1.8416764831723687,8.559507287377556
2.1920408738658574,0.8466628485014939,0.11299417657586994,2.8249020150659727,14.033001561362266
2.8905163211551894,0.8177686942112888,2.7223009015329986,1.2144642443889833,8.445949957670917
2.308842433770077,0.4248065040780536,1.217490369370017,1.4119852902990015,8.531862081589198
3.950572723799148,4.257201507287826,231.47188378865206,0.8316427087526725,8.526248713699685
3.143218922968606,1.7330078484321008,0.40603612195983235,1.2890120391018083,8.763163094782803
2.3328372948660134,0.8260868713523325,9.95594921619362,3.2023379880954845,9.239685820600812
5.576068946524839,1.8990185364066674,177.46984633753448,1.2362892591953791,8.925018213433543
2.2700998244359707,0.508160186293369,1.1029791735747354,1.107424210518515,8.568232232581446
3.6272834834126333,0.2925990068944089,1.6579648538692278,1.925357488760579,8.883967143888496
1.8333721733998107,1.1583630764788595,15.299617760890824,0.8532328338153963,8.677986288949938
2.4799432127696512,1.6367294087757187,32.3710512332977,1.9951540621816761,8.601990762961172
3.82442559704662,1.1411203675060528,2.6007313825424903,2.682671428685316,9.282288072239414
8.429925825726896,2.3341159850294715,96.14823316384788,1.6903577478594896,8.543581375874904
1.7460493177406031,0.19391358377066306,0.7945101811595663,0.922630961432821,10.23573828201075
2.608346421713349,1.4408669378491348,3.2905309207301054,1.0916118821912957,13.922462823262519
2.067389144605778,0.1486300371339672,0.24565113385133433,0.8507705570663181,8.837135761177557
4.672250418635635,2.5822305200772604,249.40212010509148,0.7573130166179903,9.933719410482501
10.364051184289643,4.013203411658301,51.88441417929354,2.017325577828562,8.61595436465293
4.061606952952772,4.201675615919493,80.529433603344,1.9089336974659907,9.267562201058979
3.770977349837387,2.820366000748531,58.36357559498279,2.322538919664333,8.571526161249471
2.1279583255184042,0.8589723574157261,0.18455630122689232,0.95531626258171,9.212696171101337
1.7054443681046216,0.5699162216578846,0.38977988542914244,1.7916660623042011,9.049802810167312
7.225741308022322,5.45062208169818,80.8383292393436,0.9682119280342562,8.778848640762906
4.304745606728436,2.1439642780282435,85.12550905122768,1.807934461004892,9.091052770325726
5.062881921762393,3.006033478163456,346.5985311819431,1.805550733705388,10.324546751126562
4.584291397278837,1.8612021456440493,88.12479745575747,1.7317804827158936,13.58386191210914
3.1355882397711894,3.032225275257284,23.65664122709053,2.4462186177058025,8.957953497599183
5.010590106721948,1.7607124228311606,19.479432070472644,2.5040154112867867,10.657722792117188
4.214338106210298,1.5100748942520754,40.45368460424611,1.059708535773939,8.558088513335731
2.5810771889726096,2.141977893317508,4.313658229480026,1.21421369065068,8.373522511232569
1.7895658637624112,0.5775970578526204,0.5823345962401283,1.1162935492523858,8.854602623331166
6.069000953905967,3.2161951155967845,79.23161830081274,1.0347703360433094,8.591962161679426
5.997643338702581,3.1684641444466015,83.83085421725428,2.238841919654267,8.398631228252869
5.4811499001253745,2.0430425445038063,57.12671344324652,1.5466632519939103,9.779789332670992
1.518323403561165,0.26600390901944265,0.1824532986883443,1.7738164387535056,8.474887677366105
1.6513846512106647,0.7386121340718955,3.4271238537043267,1.3188460828311057,8.40555892615215
2.56054411953599,0.1846412671917112,0.12222248357045318,0.9163854644386119,10.608172734227262
4.560035416797985,2.1840528150880028,51069.27471000599,4.733916223747141,8.683509624008844
3.48505273921974,1.7028149257774488,10.084750780845097,1.4074993828309077,9.767443521814242
6.365464455931642,4.108943363333335,57.54447425567473,2.5907397515882504,17.779308743019293
1.5995790633052271,0.48482469763653896,0.4973718242012099,0.8961884065699964,9.46341523144519
4.1763671359978485,2.2227144383925936,3025.2044360188193,1.564156102126777,8.439886411883565
3.1468583321375614,3.3838350341234005,121.42631108833613,1.5538434138468358,11.062490937568098
5.025221360875734,1.648401092103412,360712.50747969095,2.2551484987089765,18.01838653552546
5.712860405216332,1.2522883054844924,119.6195819979612,3.4028871362248374,10.860878855805812
3.214342195692282,1.6822663493771233,1.9473024145170164,1.3757290319835769,8.473456735667618
1.4037828976640656,0.8025970960546763,1.0133080190733694,1.999846433891371,12.256137889800918
1.9421265389468119,1.4231210805430023,0.9768763637048875,1.2763174984147758,12.531402452571877
2.3924323761770885,1.9095542402690064,5.820274505945051,1.3983612845142035,9.291079601518943
1.7050980493666434,0.17066162498686877,0.27530513773422965,1.3237532955036013,8.428811494327
7.189362440202352,5.783527215308572,66.70086973141645,2.6165207174284135,13.16923677176259
2.7058813595773445,2.2710115395799404,292.7609808722941,1.3637478966809682,8.591647634540404
